id,popularity,budget,revenue,original_title,release_year,vote_count,vote_average,production company
40415,0.191697,0,0,Le vélo de Ghislain Lambert,2001,10,7.1,Les Productions Lazennec
11370,0.191566,40000000,27053815,The Musketeer,2001,32,5.1,MDP Worldwide
35080,0.189393,7000000,3646994,The Cat's Meow,2001,19,5.7,Dan Films
12484,0.210173,5000000,0,The Forsaken,2001,17,4.6,Sony Pictures Entertainment
1282,0.1388609999999999,0,0,Dogtown and Z-Boys,2001,28,6.7,Vans Off the Wall
26475,0.19853,0,0,The Anniversary Party,2001,11,5.6,Ghoulardi Film Company
21997,0.115051,0,0,In the Time of the Butterflies,2001,10,6.1,Metro-Goldwyn-Mayer (MGM)
35703,0.200262,0,0,Holiday in the Sun,2001,17,5.6,Dualstar Productions
17612,0.097715,0,0,Lost and Delirious,2001,55,6.8,Dummett Films
3003,0.080857,0,0,The Lost World,2001,11,6.4,A&E Television Networks
2029,0.047949,0,0,Tanguy,2001,34,5.7,TPS Cinéma
155,8.466667999999999,185000000,1001921825,The Dark Knight,2008,8432,8.1,Legendary Pictures
10681,5.6781190000000015,180000000,521311860,WALL·E,2008,4209,7.6,Pixar Animation Studios
8681,3.647612,25000000,226830568,Taken,2008,3075,7.2,M6 Films
217,3.16167,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,2008,1537,5.6,Paramount Pictures
8966,3.1076650000000003,37000000,392616625,Twilight,2008,2013,5.8,Maverick Films
13523,2.90047,19000000,18755936,Sex Drive,2008,167,5.9,Alloy Entertainment
11631,2.543535,52000000,609841637,Mamma Mia!,2008,805,6.2,Internationale Filmproduktion Richter
4922,2.537342,150000000,333932083,The Curious Case of Benjamin Button,2008,1899,7.2,Warner Bros.
1735,2.511394,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,2008,826,5.1,China Film Co-Production Corporation
1724,2.349544,150000000,163712074,The Incredible Hulk,2008,1868,6.1,Marvel Studios
13223,2.245306,33000000,269958228,Gran Torino,2008,1809,7.6,Malpaso Productions
11253,2.188028,85000000,160388063,Hellboy II: The Golden Army,2008,927,6.4,Dark Horse Entertainment
8247,2.017536,85000000,222231186,Jumper,2008,1082,5.9,Hypnotic
88751,1.996757,45000000,101702060,Journey to the Center of the Earth,2008,704,5.7,Walden Media
8909,1.982998,75000000,258270008,Wanted,2008,1670,6.3,Spyglass Entertainment
13179,1.975355,48000000,0,Tinker Bell,2008,186,6.7,Walt Disney Animation Studios
12405,1.929591,15000000,377910544,Slumdog Millionaire,2008,1547,7.5,Warner Bros.
13387,1.886872,30000000,108979549,Transporter 3,2008,719,5.9,TF1 Films Production
2253,1.845165,75000000,200276000,Valkyrie,2008,725,6.6,Achte Babelsberg Film
7840,1.841839,105000000,266000000,"10,000 BC",2008,586,5.2,Legendary Pictures
8960,1.800286,150000000,624029371,Hancock,2008,1764,6.0,Weed Road Pictures
12162,1.742288,15000000,42000000,The Hurt Locker,2008,1207,7.2,Kingsgate Films
9029,1.682909,35000000,170000000,What Happens in Vegas,2008,573,5.8,Regency Enterprises
2454,1.6283450000000002,225000000,419651413,The Chronicles of Narnia: Prince Caspian,2008,891,6.1,Walden Media
7446,1.622426,92000000,188072649,Tropic Thunder,2008,970,6.4,Goldcrest Pictures
13027,1.611632,80000000,178066569,Eagle Eye,2008,645,6.2,K/O Paper Products
14574,1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,2008,746,7.6,BBC Films
7555,1.605544,50000000,113244290,Rambo,2008,570,6.2,Nu Image Films
10483,1.583079,45000000,73762516,Death Race,2008,743,5.9,Cruise/Wagner Productions
8328,1.561177,23000000,150816700,Step Up 2: The Streets,2008,369,6.4,Offspring Entertainment
10200,1.559851,80000000,233093859,The Day the Earth Stood Still,2008,585,5.1,Dune Entertainment III
11127,1.5373370000000002,9000000,0,Starship Troopers 3: Marauder,2008,75,4.3,ApolloMovie Beteiligungs
11321,1.531599,55000000,168167691,Seven Pounds,2008,1235,7.4,Escape Artists
7191,1.499784,25000000,170764026,Cloverfield,2008,1373,6.4,Bad Robot
13053,1.480497,150000000,309979994,Bolt,2008,1119,6.3,Walt Disney Animation Studios
9870,1.475988,30000000,105173115,Forgetting Sarah Marshall,2008,750,6.3,Apatow Productions
6972,1.468543,130000000,49554002,Australia,2008,411,6.3,Ingenious Film Partners
10201,1.462377,70000000,225990978,Yes Man,2008,1032,6.3,Heyday films
14306,1.462242,60000000,244082376,Marley & Me,2008,820,6.8,Dune Entertainment III
12113,1.446456,70000000,113280098,Body of Lies,2008,530,6.5,De Line Pictures
4944,1.435434,37000000,163720069,Burn After Reading,2008,738,6.3,Studio Canal
6557,1.400898,30000000,160259319,27 Dresses,2008,610,6.1,Fox 2000 Pictures
2309,1.380024,60000000,57490374,Inkheart,2008,302,5.8,Internationale Filmproduktion Blackbird Erste
8065,1.377239,35000000,69823199,21,2008,907,6.5,Relativity Media
8848,1.354387,20000000,64822796,The Bank Job,2008,413,6.4,Mosaic Media Group
12133,1.351237,65000000,128107642,Step Brothers,2008,678,6.6,Mosaic Media Group
8390,1.341805,0,55447968,"Definitely, Maybe",2008,389,6.5,StudioCanal
8676,1.34132,70000000,111231041,Fool's Gold,2008,281,5.3,Warner Bros.
8456,1.300453,20000000,41627431,Never Back Down,2008,276,6.5,Mandalay Pictures
10189,1.273395,27000000,101624843,Pineapple Express,2008,719,6.6,Apatow Productions
12163,1.254928,6000000,44703995,The Wrestler,2008,539,7.0,Wild Bunch
10202,1.22837,80000000,212874442,Bedtime Stories,2008,599,5.8,Happy Madison Productions
13056,1.210534,20500000,10089373,Punisher: War Zone,2008,147,5.5,MHF Zweite Academy Film
13051,1.172718,35000000,85416905,Max Payne,2008,359,5.3,Firm Films
13515,1.169851,35000000,72436439,Mirrors,2008,238,6.0,Castel Film Romania
7461,1.1420549999999998,40000000,151161491,Vantage Point,2008,455,6.2,Original Film
10358,1.133017,24000000,42105111,Zack and Miri Make a Porno,2008,439,6.0,View Askew Productions
11665,1.121487,80000000,230685453,Get Smart,2008,637,5.9,Atlas Entertainment
15373,1.103468,28000000,92380927,Role Models,2008,328,6.3,Internationale Filmproduktion Stella-del-Süd
13486,1.09571,0,0,The Scorpion King: Rise of a Warrior,2008,76,4.3,ApolloMovie Beteiligungs
11499,1.09445,0,0,Frost/Nixon,2008,151,6.8,Universal Pictures
8055,1.072485,32000000,0,The Reader,2008,442,7.1,Filmförderanstalt (FFA)
9381,1.064766,70000000,72108608,Babylon A.D.,2008,436,5.4,M6 Films
19173,1.056526,0,0,Diario de una ninfómana,2008,44,5.6,Canonigo Films
8321,1.054819,15000000,32002538,In Bruges,2008,794,7.3,Scion Films
3580,1.043504,55000000,113020255,Changeling,2008,642,7.1,Malpaso Productions
8204,1.019335,90000000,162839667,The Spiderwick Chronicles,2008,276,6.2,The Kennedy/Marshall Company
13401,1.007673,0,22707064,The Accidental Husband,2008,105,5.2,Blumhouse Productions
13971,0.988883,0,0,Wild Child,2008,245,6.3,Studio Canal
13012,0.978313,2900000,0,Felon,2008,91,6.9,Stage 6 Films
1266,0.95684,20000000,65569869,Street Kings,2008,173,6.2,Regency Enterprises
12182,0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,2008,213,6.4,Mandate Pictures
12193,0.943042,80000000,163733697,Four Christmases,2008,221,5.3,Spyglass Entertainment
15157,0.938876,5000000,0,Another Cinderella Story,2008,205,6.2,CS2 Films
13001,0.938555,7000000,8900000,Stargate: The Ark of Truth,2008,106,6.8,Kawoosh! Productions DTV I
12620,0.931752,25000000,70442940,The House Bunny,2008,299,5.6,Happy Madison Productions
11917,0.892309,10800000,113857533,Saw V,2008,437,5.9,Twisted Pictures
12177,0.885215,62000000,41819064,The Love Guru,2008,144,4.5,Goldcrest Pictures
7459,0.879116,120000000,93945766,Speed Racer,2008,194,5.6,Studio Babelsberg
5038,0.866771,15000000,96408652,Vicky Cristina Barcelona,2008,563,6.7,Gravier Productions
12222,0.8651049999999999,85000000,297138014,Horton Hears a Who!,2008,558,6.2,Blue Sky Studios
12783,0.857292,0,0,The Duchess,2008,223,6.6,BBC Films
1729,0.826564,55000000,127906624,The Forbidden Kingdom,2008,243,6.2,China Film Co-Production Corporation
8881,0.825749,30000000,0,Che: Part One,2008,117,6.5,Telecinco
13389,0.822759,60000000,73174566,Righteous Kill,2008,195,5.8,InVenture Entertainment
6687,0.8027850000000001,15000000,5926410,Transsiberian,2008,71,6.3,Scout Productions
13291,0.798582,22000000,23530831,Traitor,2008,98,6.2,Crescendo Productions
10661,0.787623,90000000,201596308,You Don't Mess With the Zohan,2008,606,5.6,Happy Madison Productions
13813,0.7859510000000001,32000000,51155219,Defiance,2008,344,6.6,Grosvenor Park Productions
8090,0.774511,35000000,32483410,Untraceable,2008,119,5.8,Cohen/Pearl Productions
32790,0.7708109999999999,0,0,The Good Witch,2008,20,5.5,Whizbang Films Inc.
21861,0.765289,0,0,LOL (Laughing Out Loud),2008,235,6.4,TF1 Films Production
10665,0.764367,9000000,82391145,The Strangers,2008,241,5.9,Vertigo Entertainment
12914,0.762934,7000000,0,Stargate: Continuum,2008,107,6.6,Acme Shark
10529,0.749838,50000000,7033683,Outlander,2008,167,6.0,Rising Star
8836,0.748854,30000000,68369434,The X Files: I Want to Believe,2008,312,5.4,Ten Thirteen Productions
13600,0.721663,55000000,17869048,City of Ember,2008,358,6.1,Walden Media
10761,0.720175,40000000,84601681,Made of Honor,2008,240,5.8,Original Film
12184,0.719955,35000000,0,The Other Boleyn Girl,2008,258,6.3,Scott Rudin Productions
13825,0.718964,0,558000,The Lazarus Project,2008,58,5.9,D.H. Blair Film Capital Fund
13018,0.715969,25000000,17741298,Deception,2008,107,5.8,Dune Entertainment III
13809,0.714882,18000000,25739015,RockNRolla,2008,508,6.8,Dark Castle Entertainment
9030,0.709809,12000000,56309766,The Eye,2008,171,5.6,VN Productions
13184,0.6964060000000001,45000000,42487390,Bangkok Dangerous,2008,231,5.0,Initial Entertainment Group
7278,0.68675,30000000,84646831,Meet the Spartans,2008,182,4.0,New Regency Pictures
8988,0.68078,25000000,11207130,Stop-Loss,2008,37,6.1,Scott Rudin Productions
8457,0.675717,40000000,0,Drillbit Taylor,2008,137,5.3,Apatow Productions
14197,0.66791,0,0,My Sassy Girl,2008,64,6.2,Maverick Films
8338,0.6664140000000001,25000000,19844979,Blindness,2008,187,6.3,O2 Filmes
8285,0.66173,60000000,39031337,The Spirit,2008,205,4.6,Lionsgate
14349,0.651972,0,204660,Sleepwalking,2008,11,6.4,FilmEngine
14637,0.651467,11500000,186702,Nothing But the Truth,2008,58,6.1,Yari Film Group
13510,0.648934,0,3983997,Eden Lake,2008,183,6.8,Rollercoaster Films
12690,0.6462439999999999,20000000,20211394,Appaloosa,2008,154,6.2,Groundswell Productions
8645,0.642656,60000000,163403799,The Happening,2008,490,4.8,Twentieth Century Fox Film Corporation
13460,0.634961,30000000,22211426,Doomsday,2008,162,5.8,Intrepid Pictures
18032,0.634256,12000000,7070330,The Secret of Moonacre,2008,52,5.7,Metropolitan Filmexport
16763,0.633135,5000000,0,Joy Ride 2: Dead Ahead,2008,27,5.4,JR Canada Productions
18533,0.6323409999999999,0,0,Bronson,2008,375,6.9,Aramid Entertainment Fund
8885,0.630893,2000000,11125849,Vals Im Bashir,2008,168,7.7,Bridgit Folman Film Gang
13752,0.626646,8,0,Max Manus,2008,49,6.9,Filmkameratene A/S
4564,0.6204890000000001,65000000,415252786,Sex and the City,2008,309,6.1,Darren Star Productions
13009,0.603395,0,0,Zombie Strippers!,2008,40,4.4,Scream HQ
14098,0.595424,10000000,0,100 Feet,2008,35,5.8,100 Feet Productions
12165,0.58326,20000000,0,The Burning Plain,2008,62,6.7,Costa Films
4148,0.5794699999999999,35000000,75225693,Revolutionary Road,2008,430,6.5,Scott Rudin Productions
4953,0.578298,0,0,Be Kind Rewind,2008,214,6.1,Partizan
13090,0.5769890000000001,5000000,16174377,Sunshine Cleaning,2008,111,6.2,Overture Films
14305,0.5725,0,0,The Andromeda Strain,2008,42,6.6,Traveler's Rest Films
11152,0.563354,8000000,0,The Ruins,2008,98,5.1,Pacific Film and Television Commission
13655,0.560837,0,0,Camp Rock,2008,194,5.8,Alan Sacks Productions
12797,0.5556909999999999,0,0,Ghost Town,2008,127,6.1,Spyglass Entertainment
17622,0.541117,0,0,Fifty Dead Men Walking,2008,12,6.0,Brightlight Pictures
13190,0.540913,0,0,Dead Space: Downfall,2008,54,6.0,Electronic Arts (EA)
13988,0.538299,0,0,The Art of War II: Betrayal,2008,18,4.9,Hollywood Media Bridge
12178,0.528292,0,16051363,Miss Pettigrew Lives for a Day,2008,46,6.4,Shine Pictures
13150,0.5273979999999999,30000000,31148328,Pride and Glory,2008,118,6.3,Solaris Film
8780,0.517412,30000000,63833449,Baby Mama,2008,130,5.8,Michaels-Goldwyn
13541,0.514454,0,0,The Colour of Magic,2008,29,6.2,RHI Entertainment
33409,0.511786,0,0,The Stoning of Soraya M.,2008,24,8.0,Mpower Pictures
7353,0.509401,0,0,Fireflies in the Garden,2008,26,6.2,Kulture Machine
12568,0.5052909999999999,20000000,13204291,Brideshead Revisited,2008,30,6.0,Ecosse Films
10885,0.503798,0,0,Shutter,2008,89,5.4,Vertigo Entertainment
21755,0.499165,20000000,5530764,The Brothers Bloom,2008,110,6.8,Summit Entertainment
11260,0.498026,60000000,50650079,Meet Dave,2008,205,5.1,Regency Enterprises
13812,0.481188,12000000,40855419,Quarantine,2008,165,5.3,Screen Gems
14011,0.480116,3500000,5231128,Justice League: The New Frontier,2008,66,6.3,DC Comics
12192,0.477295,8000000,0,Pathology,2008,59,5.9,Metro-Goldwyn-Mayer (MGM)
6933,0.475129,20000000,0,One Missed Call,2008,103,4.8,Intermedia Films
12689,0.472691,1,0,"Angus, Thongs and Perfect Snogging",2008,146,6.5,Nickelodeon Movies
10190,0.472491,0,367638,Towelhead,2008,14,5.3,Your Face Goes Here Entertainment
12085,0.469922,0,0,Mad Money,2008,78,5.9,verture Films
13004,0.466771,0,0,Barbie and the Diamond Castle,2008,37,6.6,Mattel
19929,0.4602479999999999,0,0,9to5: Days in Porn,2008,10,6.4,Casa Bonita
13690,0.459885,0,0,Open Season 2,2008,200,5.6,Reel FX Creative Studios
13849,0.457004,0,0,The Cottage,2008,28,6.4,UK Film Council
13851,0.456683,3500000,0,Batman: Gotham Knight,2008,105,6.8,Warner Bros. Animation
13944,0.4536020000000001,25000000,2000000,Passengers,2008,111,5.5,Mandate Pictures
14325,0.450911,40000000,9793496,The Express,2008,39,7.1,Relativity Media
14220,0.44086,0,6575282,Strange Wilderness,2008,32,4.6,Happy Madison Productions
10900,0.436441,3500000,1115493,Surveillance,2008,35,6.0,Lago Films
17108,0.432911,10000000,22896728,Gong fu guan lan,2008,32,5.1,Shanghai Film Group
16164,0.428849,0,2960993,Killshot,2008,38,6.0,FilmColony
13954,0.425109,0,0,Alien Raiders,2008,24,4.9,Flame Ventures
14326,0.422873,0,84375061,Nights in Rodanthe,2008,82,5.7,Warner Bros. Pictures
11802,0.421518,37000000,63800345,Space Chimps,2008,60,5.1,Starz Animation
13279,0.417779,20000000,27640028,Lakeview Terrace,2008,147,5.8,Overbrook Entertainment
17210,0.415077,0,0,Journey to the Edge of the Universe,2008,13,6.0,National Geographic
25329,0.407009,0,0,The Echo,2008,15,5.7,QED International
13613,0.401061,18000000,0,Day of the Dead,2008,47,4.7,Millennium Films
15262,0.400724,0,0,Boogeyman 3,2008,28,4.4,Stage 6 Films
15208,0.400485,0,0,Bathory,2008,19,5.7,Fonds Eurimages du Conseil de l'Europe
13489,0.399327,0,0,Lost Boys: The Tribe,2008,26,4.1,Hollywood Media Bridge
13459,0.397358,0,4496912,Barbie in 'A Christmas Carol',2008,24,7.0,Mattel
12245,0.395538,14100000,0,The Oxford Murders,2008,99,5.8,Telecinco Cinema
16899,0.394209,0,0,Easy Virtue,2008,55,6.2,Endgame Entertainment
14215,0.39314,0,0,Restraint,2008,19,6.1,Film Finance
14073,0.389554,8376800,13000000,Jodhaa Akbar,2008,48,7.8,Ashutosh Gowariker Productions Pvt. Ltd.
7916,0.388151,30000000,0,Far Cry,2008,42,3.1,Brightlight Pictures Inc.
14476,0.383036,0,0,Clubbed,2008,15,7.1,Formosa Films
13973,0.382852,3000000,3830137,Choke,2008,54,6.1,Contrafilm
13990,0.371517,6000000,2899975,The Wackness,2008,40,6.3,Occupant Entertainment
8944,0.368391,25000000,6673422,What Just Happened,2008,68,5.1,Linson Entertainment
14556,0.360706,10000000,0,Pour elle,2008,34,6.6,Fidélité Films
8884,0.359106,12000000,0,Franklyn,2008,41,5.5,Aramid Entertainment Fund
18176,0.345926,11500000,69564,Assassination of a High School President,2008,53,6.2,Yari Film Group
13805,0.812489,25000000,14109284,Disaster Movie,2008,130,3.3,LionsGate
14048,0.344268,0,2957978,Man on Wire,2008,140,7.6,Red Box Films
12412,0.359217,45000000,9323833,Miracle at St. Anna,2008,51,6.3,40 Acres & A Mule Filmworks
20036,0.337577,0,0,The Prince & Me 3: A Royal Honeymoon,2008,27,5.1,Millennium Films
13803,0.335675,6000000,0,Amusement,2008,37,5.0,Picturehouse Entertainment
13596,0.335116,20000000,36620508,My Best Friend's Girl,2008,127,5.3,New Wave Entertainment
8279,0.333395,19000000,23550000,Paris,2008,48,6.3,Canal+
16342,0.173214,0,0,The Children,2008,48,6.5,Vertigo Entertainment
16179,0.32907,0,0,Breathing Room,2008,20,3.6,New Artists Alliance
10185,0.326352,15000000,3533227,The Midnight Meat Train,2008,130,5.7,Lakeshore Entertainment
13256,0.32288,8000000,2033165,Mutant Chronicles,2008,61,5.1,Edward R. Pressman Film
14878,0.319223,0,0,The Objective,2008,25,5.6,Jaz Films
14538,0.318796,0,0,三国之见龙卸甲,2008,22,6.5,Taewon Entertainment
15044,0.17515,0,0,Einstein and Eddington,2008,12,6.4,Pioneer Pictures
15616,0.315339,0,0,Major Movie Star,2008,18,5.3,Gerber Pictures
13793,0.308286,0,1107542,Flashbacks of a Fool,2008,23,6.7,Ugly Duckling Films
16971,0.304742,0,0,The Meerkats,2008,20,6.5,The Weinstein Company
16056,0.408518,0,0,Winged Creatures,2008,21,5.9,Artina Films
14914,0.296576,0,0,Flash of Genius,2008,27,5.7,Spyglass Entertainment
23963,0.292965,1500000,0,Pontypool,2008,60,6.5,Shadow Shows
13107,0.283736,0,1829917,Henry Poole Is Here,2008,28,5.8,Camelot Pictures
20268,0.283538,4700000,0,Última Parada 174,2008,21,7.3,Moonshot Pictures
8266,0.283048,0,0,Les Femmes de l'ombre,2008,33,6.9,La Chauve Souris
14940,0.282915,0,165888,Gigantic,2008,24,5.6,Epoch Films
10523,0.282905,25100000,29506464,W.,2008,71,5.6,Emperor Motion Pictures
14061,0.282162,0,0,The Edge of Love,2008,49,6.3,Capitol Films
15741,0.280928,500000,0,Dorothy Mills,2008,22,6.0,Octagon Films
14438,0.280555,500000,33456317,Fireproof,2008,54,7.5,Provident Films
17334,0.280443,14000000,0,The Other End of the Line,2008,29,6.2,Metro-Goldwyn-Mayer Pictures
14244,0.279806,0,0,Chris Rock: Kill the Messenger,2008,16,7.8,CR Enterprises
12890,0.278543,7000000,10569964,Smart People,2008,34,5.5,Sherazade Film Development
16061,0.27822,0,0,東京残酷警察,2008,47,5.8,Nikkatsu
14539,0.741302,0,0,Kong saan mei yan,2008,17,5.4,Beijing Poly-bona Film Distribution Company
13956,0.268271,0,0,Fly Me to the Moon,2008,29,4.2,nWave Pictures
10289,0.265233,0,0,15 ans et demi,2008,28,4.9,Pulsar Productions
15706,0.264137,0,0,Another Gay Sequel: Gays Gone Wild!,2008,15,6.1,Luna Filmproduktion
14248,0.259988,25000000,30000000,Igor,2008,89,5.4,Exodus Productions
14643,0.259356,14000000,0,Boot Camp,2008,33,6.1,Edgey Productions
13058,0.257241,0,0,Adulthood,2008,21,6.3,Cipher Films
13260,0.25588,0,33472850,Semi-Pro,2008,136,5.3,Donners' Company
14745,0.2552,0,0,The Haunting of Molly Hartley,2008,24,4.8,Liddell Entertainment
16409,0.253956,0,14879423,Last Chance Harvey,2008,36,5.8,Overture Films
13092,0.659884,27000000,17286299,How to Lose Friends & Alienate People,2008,106,6.0,Intandem Films
14833,0.245327,0,0,House,2008,10,4.0,More Entertainment
4627,0.243765,8000000,0,Krabat,2008,39,6.4,Seven Pictures Film
14660,0.242941,0,0,Solstice,2008,27,5.7,Solstice Productions
22007,0.24117,0,0,Train,2008,19,4.9,Millennium Films
16564,0.239048,4000000,530048,Oorlogswinter,2008,41,6.8,Prime Time
55281,0.235312,0,0,NYC: Tornado Terror,2008,10,3.5,Fast (Tornado) Productions
15749,0.234772,6000000,391410,While She Was Out,2008,18,4.7,Insight Film Studios
8942,0.232479,200000,0,Wendy and Lucy,2008,27,6.6,Film Science
3511,0.447804,6700000,0,The Brøken,2008,31,5.0,Left Turn Films
13989,0.230107,0,0,24: Redemption,2008,99,6.8,Teakwood Lane Productions
13490,0.224471,35000000,43650785,Welcome Home Roscoe Jenkins,2008,31,6.1,Spyglass Entertainment
22152,0.224208,1500000,0,Lymelife,2008,17,5.4,Bartlett Films
14145,0.22223,4300000,0,Dark Floors,2008,28,4.5,Yleisradio (YLE)
8359,0.219277,0,0,Kit Kittredge: An American Girl,2008,21,6.4,Goldsmith-Thomas Productions
22371,0.154973,0,0,Minutemen,2008,35,4.9,Salty Pictures
19611,0.279117,5750000,0,Bo chi tung wah,2008,13,7.0,Warner China Film HG Corporation
168643,0.214856,21000000,0,XIII,2008,25,5.4,Cipango
15511,0.376053,0,0,VeggieTales: The Pirates Who Don't Do Anything,2008,20,5.8,Big Idea Productions
20181,0.284963,8000000,0,Tunnel Rats,2008,10,4.0,Horst Hermann Medienproduktion
14765,0.180391,0,0,MR 73,2008,28,6.2,Medusa Produzione
8926,0.318063,0,0,Afterschool,2008,16,5.1,Hidden St. Productions
13200,0.176665,2500000,0,Red,2008,15,6.3,Tenk
63193,0.173639,0,0,Front of the Class,2008,22,7.8,Hallmark Hall of Fame Productions
16921,0.172791,15000000,0,Autopsy,2008,21,4.5,FlipZide Pictures
13996,0.168979,5000000,4040588,Bottle Shock,2008,31,6.4,Intellectual Properties Worldwide
14452,0.19719,10000000,0,Kill Switch,2008,15,4.7,Peace Arch Entertainment Group
15531,0.160986,0,0,Get Smart's Bruce and Lloyd Out of Control,2008,17,5.4,Mad Chance
15457,0.158418,0,850575,Faubourg 36,2008,14,5.3,Novo Arturo Films
13429,0.201483,0,0,Donkey Punch,2008,19,4.0,Madman Entertainment
26010,0.156827,515788,0,Long nga,2008,13,6.2,Gold Label Entertainment
16867,0.199865,0,0,Gardens of the Night,2008,12,6.4,Sobini Films
7351,0.281186,6000000,1300000,Julia,2008,10,7.1,Jaibol Films
15011,0.152386,0,0,Red Mist,2008,15,4.8,Northern Ireland Screen
16279,0.464581,0,900689,The Great Buck Howard,2008,40,5.9,Playtone
18089,0.142175,0,0,Miss Austen Regrets,2008,10,5.1,NOVA/WGBH Boston
7944,0.1340569999999999,0,0,Shine a Light,2008,21,6.9,Shangri-La Entertainment
9736,0.09436,0,0,Deux jours à tuer,2008,25,6.8,ICE3
8899,0.117631,0,0,Le Silence de Lorna,2008,22,6.3,Mogador Film
19222,0.117211,0,0,Parasomnia,2008,11,4.6,Rising Storm Productions
15942,0.113456,0,0,Go Fast,2008,25,5.4,Europa Corp
13797,0.107245,2000000,0,Feast II: Sloppy Seconds,2008,22,5.1,LivePlanet
23174,0.101795,11000000,15500000,It's Alive,2008,11,4.2,Amicus Entertainment
20034,0.121316,0,0,Hush,2008,15,5.3,UK Film Council
11115,0.093988,0,0,Deal,2008,10,5.0,Crescent City Pictures
19116,0.093841,22000000,0,Asylum,2008,12,3.5,Mad Scientist Productions
19197,0.08972,170000,0,Mum & Dad,2008,23,6.3,Film London
15705,0.089104,10000000,0,Incendiary,2008,27,5.3,Wild Bear Films
33871,0.088814,0,0,"Merry Christmas, Drake and Josh",2008,13,5.8,Schneiders Bakery
14758,0.083339,0,0,Good Dick,2008,18,5.6,Morning Knight
24475,0.0769799999999999,0,0,Coco Chanel,2008,21,6.1,Lux Vide
41362,0.076837,0,0,Princess,2008,10,5.0,Treehouse North Productions
14795,0.210293,0,0,Baby Blues,2008,10,4.9,Sweat Shop Films
20113,0.060669,0,0,Flirting with Forty,2008,13,3.7,Sony Pictures Television
14582,0.044583,0,0,Passchendaele,2008,11,5.5,Damberger Film & Cattle Co
27621,0.020272,0,0,The Cheetah Girls: One World,2008,36,4.7,Disney Channel
15125,0.007487,8000000,0,Dante 01,2008,18,4.5,StudioCanal
64690,5.903353,15000000,76175166,Drive,2011,2347,7.3,Marc Platt Productions
12445,5.711315,125000000,1327817822,Harry Potter and the Deathly Hallows: Part 2,2011,3750,7.7,Heyday Films
1865,4.9551300000000005,380000000,1021683000,Pirates of the Caribbean: On Stranger Tides,2011,3180,6.3,Jerry Bruckheimer Films
10195,4.12352,150000000,444115007,Thor,2011,4485,6.5,Marvel Entertainment
49530,3.596188,40000000,173930596,In Time,2011,2068,6.6,Strike Entertainment
47327,3.355611,50000000,28931401,Drive Angry,2011,378,5.3,Saturn Films
27582,3.1866790000000003,40000000,51070807,The Mechanic,2011,678,6.3,Millennium Films
45612,2.9944740000000003,32000000,147332697,Source Code,2011,1668,7.0,Vendome Pictures
56292,2.9527400000000004,145000000,694713380,Mission: Impossible - Ghost Protocol,2011,3036,6.7,Skydance Productions
65754,2.776061,90000000,232617430,The Girl with the Dragon Tattoo,2011,1679,7.1,Scott Rudin Productions
51876,2.754426,27000000,161849455,Limitless,2011,2445,7.0,Relativity Media
50546,2.690458,80000000,214918407,Just Go With It,2011,1010,6.3,Happy Madison Productions
51540,2.686643,35000000,117000000,Horrible Bosses,2011,1417,6.4,Rat Entertainment
39254,2.657014,110000000,299268508,Real Steel,2011,1856,6.5,21 Laps Entertainment
50544,2.633754,35000000,150483765,Friends with Benefits,2011,1366,6.5,Screen Gems
52449,2.6042490000000003,20000000,216197492,Bad Teacher,2011,953,5.4,Mosaic Media Group
58574,2.579776,125000000,334615000,Sherlock Holmes: A Game of Shadows,2011,2710,6.9,Silver Pictures
49013,2.454226,200000000,559852396,Cars 2,2011,1277,5.8,Pixar Animation Studios
44912,2.419805,200000000,219851172,Green Lantern,2011,1654,5.1,Warner Bros.
45243,2.4115330000000004,80000000,254455986,The Hangover Part II,2011,2601,6.1,Living Films
41630,2.252505,25000000,147780440,No Strings Attached,2011,859,6.1,Spyglass Entertainment
17578,2.2343,130000000,371940071,The Adventures of Tintin,2011,1448,6.6,Columbia Pictures
55721,2.208685,32500000,288383523,Bridesmaids,2011,1145,6.5,Relativity Media
48988,2.164361,36000000,83160734,Hall Pass,2011,423,5.4,Conundrum Entertainment
37686,2.026717,50000000,260095987,Super 8,2011,1527,6.6,Amblin Entertainment
23629,1.972826,82000000,89792502,Sucker Punch,2011,1007,5.9,Warner Bros.
49730,1.934043,42000000,89162162,Red Riding Hood,2011,533,5.5,Warner Bros.
50619,1.888096,110000000,712171856,The Twilight Saga: Breaking Dawn - Part 1,2011,1658,5.8,Sunswept Entertainment
76025,1.885979,6500000,17693675,Shame,2011,458,6.9,UK Film Council
79218,1.844119,0,0,Ice Age: A Mammoth Christmas,2011,107,6.1,Blue Sky Studios
58224,1.825552,55000000,187361754,Mr. Popper's Penguins,2011,465,5.7,Dune Entertainment
46529,1.794214,50000000,144492830,I Am Number Four,2011,1016,6.0,Reliance BIG Entertainment
46195,1.710793,90000000,484635760,Rio,2011,1530,6.5,Twentieth Century Fox Animation
74643,1.6444720000000002,15000000,133432856,The Artist,2011,651,7.2,La Petite Reine
38317,1.64314,80000000,169852759,Zookeeper,2011,327,5.4,Happy Madison Productions
